Max Component Size,Compute Time (s),runScen2_2Random,,,,
50,0.0004627,,50,0.000494338,,50
50,0.0004443,,,,,
50,0.0004735,,,,,
50,0.000469,,,,,
50,0.0004698,,,,,
50,0.0007024,,,,,
50,0.0004583,,,,,
50,0.0006856,,,,,
50,0.0004564,,,,,
50,0.0004794,,,,,
50,0.0004518,,,,,
50,0.0004668,,,,,
50,0.0005264,,,,,
50,0.0004783,,,,,
50,0.0004838,,,,,
50,0.0005701,,,,,
50,0.0005746,,,,,
50,0.0004772,,,,,
50,0.0004789,,,,,
50,0.0005293,,,,,
50,0.0004637,,,,,
50,0.0004708,,,,,
50,0.0004821,,,,,
50,0.0004493,,,,,
50,0.0004452,,,,,
50,0.0004466,,,,,
50,0.0005131,,,,,
50,0.0005519,,,,,
50,0.0005061,,,,,
50,0.0006624,,,,,
50,0.0004584,,,,,
50,0.0006202,,,,,
50,0.0004563,,,,,
50,0.0004617,,,,,
50,0.000456,,,,,
50,0.0004636,,,,,
50,0.0005175,,,,,
50,0.0005587,,,,,
50,0.0004692,,,,,
50,0.0004477,,,,,
50,0.0004559,,,,,
50,0.000458,,,,,
50,0.000449,,,,,
50,0.0004569,,,,,
50,0.0004929,,,,,
50,0.000716,,,,,
50,0.0004666,,,,,
50,0.0005705,,,,,
50,0.0004572,,,,,
50,0.0004624,,,,,
50,0.0004446,,,,,
50,0.0004457,,,,,
50,0.0004512,,,,,
50,0.0007667,,,,,
50,0.0005085,,,,,
50,0.0004467,,,,,
50,0.0004589,,,,,
50,0.0004446,,,,,
50,0.000447,,,,,
50,0.0004571,,,,,
50,0.0005666,,,,,
50,0.0004541,,,,,
50,0.000455,,,,,
50,0.0004687,,,,,
50,0.0004598,,,,,
50,0.0004489,,,,,
50,0.0004588,,,,,
50,0.0004914,,,,,
50,0.0005344,,,,,
50,0.0005074,,,,,
50,0.0004663,,,,,
50,0.0004748,,,,,
50,0.0004451,,,,,
50,0.0004651,,,,,
50,0.0004505,,,,,
50,0.0005962,,,,,
50,0.0007333,,,,,
50,0.0004746,,,,,
50,0.0005029,,,,,
50,0.0004505,,,,,
50,0.0004577,,,,,
50,0.000448,,,,,
50,0.0004487,,,,,
50,0.0004506,,,,,
50,0.0007243,,,,,
50,0.0005027,,,,,
50,0.0005882,,,,,
50,0.0004472,,,,,
50,0.0004617,,,,,
50,0.0004507,,,,,
50,0.0004566,,,,,
50,0.0004486,,,,,
50,0.0004953,,,,,
50,0.000505,,,,,
50,0.0005127,,,,,
50,0.0004495,,,,,
50,0.0004461,,,,,
50,0.0004507,,,,,
50,0.0004472,,,,,
50,0.000514,,,,,
50,0.0005746,,,,,
50,0.0004581,,,,,
50,0.0004624,,,,,
50,0.0004513,,,,,
50,0.0004603,,,,,
50,0.0004668,,,,,
50,0.000463,,,,,
50,0.0007789,,,,,
50,0.0004597,,,,,
50,0.0005221,,,,,
50,0.0004564,,,,,
50,0.0004574,,,,,
50,0.0004791,,,,,
50,0.0004595,,,,,
50,0.0004635,,,,,
50,0.0007346,,,,,
50,0.0004609,,,,,
50,0.0004788,,,,,
50,0.0004559,,,,,
50,0.0004628,,,,,
50,0.0004465,,,,,
50,0.0004589,,,,,
50,0.0004953,,,,,
50,0.0005901,,,,,
50,0.0004641,,,,,
50,0.0005493,,,,,
50,0.0004488,,,,,
50,0.0004609,,,,,
50,0.0004467,,,,,
50,0.0004603,,,,,
50,0.0004635,,,,,
50,0.0005622,,,,,
50,0.0004914,,,,,
50,0.0004474,,,,,
50,0.0004488,,,,,
50,0.0004468,,,,,
50,0.0004671,,,,,
50,0.000463,,,,,
50,0.0006375,,,,,
50,0.0004529,,,,,
50,0.0004612,,,,,
50,0.000444,,,,,
50,0.0004587,,,,,
50,0.000456,,,,,
50,0.0004473,,,,,
50,0.0004588,,,,,
50,0.000448,,,,,
50,0.0004946,,,,,
50,0.0006286,,,,,
50,0.0005045,,,,,
50,0.0005935,,,,,
50,0.0004575,,,,,
50,0.0004446,,,,,
50,0.000459,,,,,
50,0.0004491,,,,,
50,0.0004642,,,,,
50,0.0004712,,,,,
50,0.0005032,,,,,
50,0.0006299,,,,,
50,0.0005123,,,,,
50,0.0004465,,,,,
50,0.0004594,,,,,
50,0.0004595,,,,,
50,0.0004453,,,,,
50,0.0004616,,,,,
50,0.0007303,,,,,
50,0.0004643,,,,,
50,0.0004634,,,,,
50,0.0004569,,,,,
50,0.0004571,,,,,
50,0.0004558,,,,,
50,0.000445,,,,,
50,0.0004482,,,,,
50,0.0005016,,,,,
50,0.0007826,,,,,
50,0.0004833,,,,,
50,0.0007289,,,,,
50,0.0004464,,,,,
50,0.0004617,,,,,
50,0.0004468,,,,,
50,0.0004592,,,,,
50,0.0004472,,,,,
50,0.0005954,,,,,
50,0.0004834,,,,,
50,0.0005761,,,,,
50,0.0004446,,,,,
50,0.0004481,,,,,
50,0.0004587,,,,,
50,0.0004566,,,,,
50,0.0004508,,,,,
50,0.0004819,,,,,
50,0.0005145,,,,,
50,0.000729,,,,,
50,0.0004585,,,,,
50,0.0004573,,,,,
50,0.0004496,,,,,
50,0.0004608,,,,,
50,0.0004459,,,,,
50,0.0005075,,,,,
50,0.0004987,,,,,
